"endTime","artistName","trackName","msPlayed"
"2022-11-03 19:26","Keyblade","Toma Dos Tazas (Cuphead Rap)",162676
"2022-11-03 19:31","MisterWives","Let The Light In",308480
"2022-11-03 19:34","Zara Larsson","Look What You've Done",181354
"2022-11-03 19:38","Porta","No Hay Final Feliz",20437
"2022-11-03 19:38","K/DA","MORE",217088
"2022-11-03 19:42","Zara Larsson","Ruin My Life",190931
"2022-11-03 19:46","Porta","He Cambiado",261859
"2022-11-03 19:50","MisterWives","Oceans",252266
"2022-11-03 19:53","Santa RM","Yo Vengo",178480
"2022-11-03 19:58","Santa RM","Dame una Hora",279813
"2022-11-03 20:01","MisterWives","3 small words",193026
"2022-11-03 20:04","Geek Music","The Spectacular Spider-Man Main Theme (From ""The Spectacular Spider-Man"")",150879
"2022-11-03 20:07","C-Kan","Quiero Que Sepas (feat. MC Magic)",218075
"2022-11-03 20:10","MisterWives","over the rainbow",176906
"2022-11-03 20:13","MisterWives","Coffins",1514
"2022-11-03 20:13","Porta","Hay Siempre un Sentimiento Muerto en un Corazón Roto",150779
"2022-11-03 20:13","C-Kan","Aparece",1612
"2022-11-03 20:13","Tessa Violet","Words Ain't Enough",1967
"2022-11-03 20:16","Pharrell Williams","Happy - From ""Despicable Me 2""",1790
"2022-11-03 20:16","Tessa Violet","Haze",4208
"2022-11-03 20:16","Porta","Palabras Mudas (Con Gema)",1591
"2022-11-03 20:16","C-Kan","Un Par De Balas",204800
"2022-11-03 20:16","Porta","En Boca De Tantos",1891
"2022-11-03 20:17","MisterWives","valentine's day",3554
"2022-11-03 20:20","MisterWives","whywhywhy",1711
"2022-11-03 20:20","Porta","Dragon Ball Rap",16807
"2022-11-03 20:20","Tessa Violet","Crush",216266
"2022-11-03 20:24","TINI","Consejo de Amor",199720
"2022-11-03 20:44","Porta","Reset",4729
"2022-11-03 20:44","Porta","No Hay Truco 1.5",70065
"2022-11-03 20:48","Natalia Lafourcade","En el 2000",215000
"2022-11-03 20:49","K/DA","DRUM GO DUM",19860
"2022-11-03 20:49","MisterWives","Vagabond",45623
"2022-11-03 20:49","Santa RM","Favor Con Favor",8133
"2022-11-05 23:55","RM","Change",9130
"2022-11-06 15:09","Rosa Walton","I Really Want to Stay at Your House",38981
"2022-11-06 15:29","Rosa Walton","I Really Want to Stay at Your House",4817
"2022-11-06 15:33","Rosa Walton","I Really Want to Stay at Your House",246652
"2022-11-06 15:36","Tessa Violet","Bad Ideas",179173
"2022-11-06 15:38","MisterWives","stories",128683
"2022-11-06 23:52","David Guetta","I'm Good (Blue)",101670
"2022-11-06 23:52","MisterWives","Revolution",1470
"2022-11-06 23:52","K/DA","MORE",1340
"2022-11-06 23:52","Keyblade","A Fuego Lento",990
"2022-11-06 23:55","Tessa Violet","Not over You",193493
"2022-11-06 23:56","Zara Larsson","Never Forget You",59116
"2022-11-07 02:57","Madison Beer","Dear Society",179382
"2022-11-07 03:01","True Damage","GIANTS",191513
"2022-11-07 03:04","Santa RM","Yo Vengo",178452
"2022-11-07 03:07","MisterWives","whywhywhy",199918
"2022-11-07 03:13","K'NAAN","Bang Bang",186533
"2022-11-07 03:17","Iggy Azalea","Switch",189600
"2022-11-07 03:19","Bebe Rexha","Meant to Be (feat. Florida Georgia Line)",163870
"2022-11-07 03:21","MisterWives","Chasing This",97967
"2022-11-07 14:16","Tessa Violet","YES MOM",162360
"2022-11-07 14:20","Tessa Violet","Crush",216267
"2022-11-07 15:04","Madison Beer","Dear Society",179576
"2022-11-07 15:06","Cavetown","Smoke Signals (feat. Tessa Violet)",6049
"2022-11-07 15:07","Bebe Rexha","Baby, I'm Jealous (feat. Doja Cat)",175873
"2022-11-07 15:10","Geek Music","The Spectacular Spider-Man Main Theme (From ""The Spectacular Spider-Man"")",150879
"2022-11-07 15:14","Pharrell Williams","Happy - From ""Despicable Me 2""",232720
"2022-11-07 15:17","Zara Larsson","Poster Girl",177054
"2022-11-07 15:21","Keyblade","Fibonacci",254972
"2022-11-07 15:21","Zara Larsson","She's Not Me, Pt. 1 & 2",6581
"2022-11-07 15:21","MisterWives","Same Drugs",2808
"2022-11-07 15:21","Tessa Violet","Honest",4370
"2022-11-07 15:24","MisterWives","Jingle Bell Rock -Spotify Singles Holiday",142893
"2022-11-07 15:28","MisterWives","Our Own House",232186
"2022-11-07 15:31","MisterWives","Not Your Way",186933
"2022-11-07 15:34","Porta","Logro Desbloqueado",180066
"2022-11-07 15:37","MisterWives","SUPERBLOOM",213546
"2022-11-07 15:41","Keyblade","Final del Juego (Avengers Endgame Rap)",209878
"2022-11-07 15:43","C-Kan","Mama Me Dijo Un Dia",150658
"2022-11-07 15:43","MisterWives","Chasing This",3568
"2022-11-07 15:46","Bebe Rexha","The Way I Are (Dance with Somebody) [feat. Lil Wayne]",187787
"2022-11-07 15:50","MisterWives","SUPERBLOOM",213546
"2022-11-07 15:51","MisterWives","Queens",2427
"2022-11-07 15:51","Porta","Cosas de la Vida",3241
"2022-11-07 15:51","Porta","La Bella Y La Bestia (Con Norykko)",46463
"2022-11-07 15:57","Santa RM","Los Más Buscados - Remix",374058
"2022-11-07 16:04","Keyblade","Los Vengadores Vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo)",391809
"2022-11-07 16:05","K/DA","DRUM GO DUM",75470
"2022-11-07 16:05","C-Kan","Mujer Bonita",1886
"2022-11-07 16:05","Porta","Acción y Reacción 1.5",1408
"2022-11-07 16:09","K/DA","MORE",217088
"2022-11-07 16:12","Luna Snow","Tonight - From ""Marvel Future Fight""/Future Fight Firsts Remix",184320
"2022-11-07 16:15","MisterWives","Machine",210426
"2022-11-07 16:17","C-Kan","Un Par De Balas",112168
"2022-11-07 16:19","Porta","Tetris Rap + Outro",136347
"2022-11-07 16:23","Keyblade","Deadpool Vs Deathstroke (Épicas Batallas de Rap del Frikismo T2)",197143
"2022-11-07 16:27","Porta","Imagina",237573
"2022-11-07 16:27","Zarcort","Five Nights at Freddy's (feat. Kronno)",15515
"2022-11-07 16:30","C-Kan","Mi Canción",170361
"2022-11-07 16:34","Luna Snow","Fly Away - From ""MARVEL Future Fight""",206880
"2022-11-07 16:35","Porta","Dragon Ball Rap 1.5",63329
"2022-11-07 19:49","Porta","Dragon Ball Rap 1.5",226068
"2022-11-07 19:52","K/DA","MORE",217088
"2022-11-07 19:53","MisterWives","My Brother",17423
"2022-11-07 19:56","MisterWives","Oh Love",197706
"2022-11-07 19:59","Iggy Azalea","Switch",189600
"2022-11-07 20:02","Tessa Violet","I Like (the idea of) You",168480
"2022-11-07 20:07","Porta","Nueva Generación",269440
"2022-11-07 20:07","Santaflow","Jura por Tu Dios - Streaming Remaster",48169
"2022-11-07 20:08","Jax Anderson","Good Day (feat. MisterWives and Curtis Roach)",12744
"2022-11-07 20:11","Tessa Violet","Games",209748
"2022-11-07 20:15","Porta","Animales racionales",2038
"2022-11-07 20:15","Porta","Días Grises",233353
"2022-11-07 20:18","Bizarrap","Quevedo: Bzrp Music Sessions, Vol. 52",198937
"2022-11-07 20:18","Tessa Violet","Dream",7661
"2022-11-07 20:18","Porta","Harto y Cansado",1728
"2022-11-07 20:19","Santaflow","Segundos Fuera - Streaming Remaster",1448
"2022-11-07 20:19","Tessa Violet","I Don't Get to Say I Love You Anymore",1656
"2022-11-07 20:19","Santa RM","Cuídala Bien",1530
"2022-11-07 20:21","Post Malone","Sunflower - Spider-Man: Into the Spider-Verse",158040
"2022-11-07 20:25","Santaflow","La Locura Está en Mí - Streaming Remaster",203573
"2022-11-07 20:28","Cali Y El Dandee","Yo Te Esperaré",232253
"2022-11-07 20:29","C-Kan","Dejame en Paz",2010
"2022-11-07 20:29","MisterWives","running in place",7972
"2022-11-07 20:31","Bebe Rexha","Meant to Be (feat. Florida Georgia Line)",163870
"2022-11-07 20:32","Porta","Escribo Poco",5059
"2022-11-07 20:34","Laura Shigihara","Zombies on Your Lawn",159381
"2022-11-07 20:38","K'NAAN","Wavin' Flag - Coca-Cola® Spanish Celebration Mix",232466
"2022-11-07 20:41","Keyblade","Mickey Mouse vs Bugs Bunny (Epicas Batallas De Rap Del Frikisimo)",149327
"2022-11-07 20:44","Tessa Violet","Bad Ideas",179173
"2022-11-07 20:47","Porta","Mal Acostumbrados",208173
"2022-11-07 20:53","Porta","Trastorno Bipolar (Con Christian)",343253
"2022-11-07 20:57","Porta","Palabras Mudas (Con Gema)",284186
"2022-11-07 21:00","K/DA","THE BADDEST",162600
"2022-11-07 21:04","Clean Bandit","Symphony (feat. Zara Larsson)",212733
"2022-11-07 21:07","Clean Bandit","Symphony (feat. Zara Larsson)",212733
"2022-11-07 21:08","Porta","Entre Avenidas y Aceras",15192
"2022-11-07 21:11","Tessa Violet","BREAKDOWN",218228
"2022-11-07 21:15","Porta","Imperfecto",255567
"2022-11-07 21:17","Santa RM","Daño Colateral",73494
"2022-11-07 21:17","MisterWives","Never Give Up On Me",3150
"2022-11-07 21:20","Santa RM","No Sé en Qué Te Fallé",223230
"2022-11-07 21:24","K'NAAN","Bang Bang",186533
"2022-11-07 21:26","Tessa Violet","I Like (the idea of) You",168480
"2022-11-07 21:30","K/DA","I'LL SHOW YOU",198611
"2022-11-07 21:33","MisterWives","decide to be happy",207493
"2022-11-07 21:34","Zara Larsson","Look What You've Done",38659
"2022-11-08 15:22","Zara Larsson","Look What You've Done",142695
"2022-11-08 15:25","MisterWives","the end",194893
"2022-11-08 15:29","Santa RM","Cuídala Bien",211389
"2022-11-08 15:32","Bizarrap","Quevedo: Bzrp Music Sessions, Vol. 52",198938
"2022-11-08 15:39","Porta","Algo Ha Cambiado",12466
"2022-11-08 15:39","Porta","Algo Ha Cambiado",8851
"2022-11-08 15:39","Bebe Rexha","F.F.F. (feat. G-Eazy)",3162
"2022-11-08 15:39","Zara Larsson","Ruin My Life",102830
"2022-11-08 15:39","Tessa Violet","Words Ain't Enough",1615
"2022-11-08 15:44","Greeicy","Más Fuerte",184760
"2022-11-08 15:49","Porta","Palabras Mudas (Con Gema)",284186
"2022-11-08 15:54","MisterWives","Same Drugs",264586
"2022-11-08 15:58","Clean Bandit","Rockabye (feat. Sean Paul & Anne-Marie)",251173
"2022-11-08 16:02","K'NAAN","Wavin' Flag - Coca-Cola® Spanish Celebration Mix",232466
"2022-11-08 16:05","Porta","Media vida",195266
"2022-11-08 16:09","Porta","Acción Y Reacción",257107
"2022-11-08 16:15","Keyblade","Mickey Mouse vs Bugs Bunny (Epicas Batallas De Rap Del Frikisimo)",625
"2022-11-08 16:19","MisterWives","decide to be happy",207493
"2022-11-08 16:22","Tessa Violet","Wishful Drinking",195110
"2022-11-08 16:26","Luna Snow","I Really Wanna",210861
"2022-11-08 16:30","Zara Larsson","Ain't My Fault",224030
"2022-11-08 16:34","Zara Larsson","Never Forget You",213427
"2022-11-08 16:37","Smash Mouth","All Star",200373
"2022-11-08 16:40","TINI","Quiero Volver",183960
"2022-11-08 16:44","Porta","Mi Rosa Negra",242727
"2022-11-08 16:49","C-Kan","M-E-X-I-C-O",272342
"2022-11-08 16:51","Post Malone","Sunflower - Spider-Man: Into the Spider-Verse",158040
"2022-11-08 16:55","K/DA","VILLAIN",199125
"2022-11-08 16:58","Tessa Violet","Dream",204493
"2022-11-08 17:02","Zara Larsson","Only You",222373
"2022-11-08 17:06","Porta","Tras el Cristal",233773
"2022-11-08 17:08","MisterWives","find my way home",158586
"2022-11-08 17:14","Zara Larsson","She's Not Me, Pt. 1 & 2",332382
"2022-11-08 17:15","Santa RM","Yo Vengo",90008
"2022-11-08 17:17","Santa RM","Yo Vengo",3962
"2022-11-08 17:17","Porta","Mi Cuento de Hadas",23
"2022-11-08 17:23","Porta","Reset",271680
"2022-11-08 17:26","C-Kan","Mi Canción",200000
"2022-11-08 17:29","Porta","Tetris Rap + Outro",136347
"2022-11-08 17:32","K/DA","DRUM GO DUM",200914
"2022-11-08 17:35","Post Malone","Sunflower - Spider-Man: Into the Spider-Verse",157560
"2022-11-08 17:36","Santa RM","Proyecto X",61210
"2022-11-08 19:57","Santa RM","Proyecto X",183902
"2022-11-08 19:58","C-Kan","Vivo La Vida Cantando",54756
"2022-11-08 19:58","MisterWives","Kings And Queens",1388
"2022-11-08 20:01","Clean Bandit","Symphony (feat. Zara Larsson)",212733
"2022-11-08 20:04","Geek Music","The Spectacular Spider-Man Main Theme (From ""The Spectacular Spider-Man"")",150879
"2022-11-08 20:06","Bebe Rexha","Meant to Be (feat. Florida Georgia Line)",163870
"2022-11-08 20:11","Mark Ronson","Uptown Funk (feat. Bruno Mars)",269666
"2022-11-08 20:16","Porta","Dragon Ball Rap 1.5",289396
"2022-11-08 20:19","lovelytheband","buzz cut (feat. MisterWives)",218775
"2022-11-08 20:24","Porta","Nota De Suicidio (Con Soma)",18133
"2022-11-08 20:24","Santa RM","Daño Colateral",253781
"2022-11-08 20:27","Aitana","Lo Malo - Remix",184009
"2022-11-08 20:29","Rosa Walton","I Really Want to Stay at Your House",94459
"2022-11-08 20:29","MisterWives","Best I Can Do",2472
"2022-11-08 20:29","MisterWives","Chasing This",957
"2022-11-08 20:29","Zarcort","Five Nights at Freddy's (feat. Kronno)",1487
"2022-11-08 20:29","Porta","No Hay Truco 1.5",1178
"2022-11-08 20:33","Keyblade","Fibonacci",254972
"2022-11-08 20:37","Porta","No Hay Final Feliz",1645
"2022-11-08 20:37","MisterWives","Drummer Boy",1480
"2022-11-08 20:37","Porta","He Cambiado",2220
"2022-11-08 20:37","Porta","Corazón, Boli y Papel",1683
"2022-11-08 20:37","Porta","Querida Alma Gemela",26820
"2022-11-08 20:37","C-Kan","La Calle Sabe De Mi Nombre",222218
"2022-11-08 20:41","Ariana Grande","Problem",193920
"2022-11-08 20:44","Bebe Rexha","I Got You",191786
"2022-11-08 20:47","MisterWives","the end",194893
"2022-11-08 20:50","MisterWives","over the rainbow",176906
"2022-11-08 20:53","MisterWives","ghost",202400
"2022-11-08 20:58","Porta","Entre Avenidas y Aceras",257779
"2022-11-08 21:01","Zara Larsson","WOW",179091
"2022-11-08 21:05","Santa RM","Dame una Hora",279813
"2022-11-08 21:08","K'NAAN","Bang Bang",186533
"2022-11-08 21:11","MisterWives","muse",172080
"2022-11-08 21:13","Porta","Tetris Rap 1.5",96273
"2022-11-08 21:19","Porta","Escribo Poco",348269
"2022-11-08 21:22","Santa RM","No Sé en Qué Te Fallé",223230
"2022-11-08 21:23","Santaflow","Segundos Fuera - Streaming Remaster",5439
"2022-11-08 21:23","Tessa Violet","Honest",12142
"2022-11-08 21:26","MisterWives","Easy",211417
"2022-11-08 21:27","MisterWives","7-2",2883
"2022-11-08 21:27","Porta","Mi Rosa Negra 1.5",20714
"2022-11-08 21:30","MisterWives","Imagination Infatuation",213586
"2022-11-08 21:33","MisterWives","Jingle Bell Rock -Spotify Singles Holiday",142893
"2022-11-08 21:37","Santaflow","Sin Miedo a Caer",256194
"2022-11-08 21:39","C-Kan","No Haces Na",128752
"2022-11-08 21:39","MisterWives","My Brother",1716
"2022-11-08 21:39","Porta","Acción y Reacción 1.5",1700
"2022-11-08 21:43","Porta","Siento Luego Existo",237826
"2022-11-08 21:46","Tessa Violet","Feelin",184488
"2022-11-08 21:50","Santaflow","La Locura Está en Mí (feat. Porta & Eneyser) - Remix",205120
"2022-11-08 21:54","Iron & Wine","Passing Afternoon",241213
"2022-11-08 21:57","Cali Y El Dandee","Yo Te Esperaré",179235
"2022-11-08 23:57","Porta","Nueva Generación",30010
"2022-11-09 00:20","True Damage","GIANTS",55388
"2022-11-11 14:28","C-Kan","Ten La Tuya",163585
"2022-11-11 14:28","True Damage","GIANTS",136332
"2022-11-12 12:52","Tessa Violet","Words Ain't Enough",124365
"2022-11-12 12:56","Tessa Violet","Games",221051
"2022-11-12 12:59","True Damage","GIANTS",191720
"2022-11-12 13:04","Zarcort","Call of Duty: Black Ops 3 Rap",302016
"2022-11-12 13:08","Tessa Violet","Crush",216266
"2022-11-12 13:11","Zara Larsson","So Good (feat. Ty Dolla $ign)",166706
"2022-11-12 13:14","Luna Snow","Tonight - From ""Marvel Future Fight""/Future Fight Firsts Remix",184320
"2022-11-12 13:21","Porta","Cosas de la Vida",403349
"2022-11-12 13:24","MisterWives","running in place",182440
"2022-11-12 13:29","C-Kan","Donde Estan?",271084
"2022-11-12 13:31","Tessa Violet","I Wan'na Be Like You (The Monkey Song)",149706
"2022-11-12 13:34","Bebe Rexha","The Way I Are (Dance with Somebody) [feat. Lil Wayne]",187787
"2022-11-12 13:38","Porta","Nunca volverá",231325
"2022-11-12 13:44","Porta","En Boca De Tantos",313266
"2022-11-12 13:47","Porta","Cree en Ti",185362
"2022-11-12 13:50","Lorde","Royals",190185
"2022-11-12 13:54","Tessa Violet","Games",221051
"2022-11-12 13:56","Santa RM","En Este Track",171755
"2022-11-12 13:59","Tessa Violet","Interlude III",169723
"2022-11-12 14:03","Porta","Animales racionales",229573
"2022-11-12 14:06","Tessa Violet","I Like (the idea of) You",168480
"2022-11-12 14:09","Tessa Violet","Games",209748
"2022-11-12 14:13","MisterWives","Twisted Tongue",202093
"2022-11-12 14:19","Keyblade","Los Vengadores Vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo)",391809
"2022-11-12 14:24","Santa RM","Conquístame",305946
"2022-11-12 14:28","Porta","Goku Vs Jiren Rap",235291
"2022-11-12 14:31","Laura Shigihara","Zombies on Your Lawn",159381
"2022-11-12 14:37","TINI","Princesa",65159
"2022-11-14 15:28","TINI","Princesa",206085
"2022-11-14 15:31","Tessa Violet","On My Own",176093
"2022-11-14 15:31","Porta","Acción y Reacción 1.5",15954
"2022-11-14 15:34","TINI","Consejo de Amor",199720
"2022-11-14 15:36","Tessa Violet","Words Ain't Enough",124415
"2022-11-14 15:39","K'NAAN","Bang Bang",186533
"2022-11-14 15:45","Porta","Solo un Poco Más de Mí",337146
"2022-11-14 15:50","Porta","Aprecia Lo Que Tienes",313080
"2022-11-14 15:54","Porta","Tras el Cristal",233773
"2022-11-14 15:57","Tessa Violet","I Wan'na Be Like You (The Monkey Song)",149706
"2022-11-14 16:00","C-Kan","Mi Canción",200000
"2022-11-14 16:03","K/DA","DRUM GO DUM",200914
"2022-11-14 16:05","Porta","Sin Ti",92101
"2022-11-14 16:09","Porta","Nunca volverá",231325
"2022-11-14 16:13","Porta","He Cambiado",261859
"2022-11-14 16:17","Tessa Violet","I Don't Get to Say I Love You Anymore",210013
"2022-11-14 16:18","Tessa Violet","Prelude",63965
"2022-11-14 16:21","MisterWives","love me true",196266
"2022-11-14 16:25","Tessa Violet","Crush",216266
"2022-11-14 16:28","MisterWives","the end",194893
"2022-11-14 16:31","MisterWives","decide to be happy",207493
"2022-11-14 16:35","Tessa Violet","Crush",216266
"2022-11-14 16:38","Bebe Rexha","Baby, I'm Jealous (feat. Doja Cat)",175873
"2022-11-14 16:42","Bizarrap","Quevedo: Bzrp Music Sessions, Vol. 52",198937
"2022-11-14 16:42","Porta","Mi Rosa Negra",26136
"2022-11-14 16:46","Porta","Harto y Cansado",223868
"2022-11-19 16:54","Rosa Walton","I Really Want to Stay at Your House",4653
"2022-11-19 16:57","True Damage","GIANTS",191720
"2022-11-19 17:01","Porta","Goku Vs Jiren Rap",235291
"2022-11-19 17:03","Luna Snow","Flow - From ""Marvel Super War""/Soundtrack Version",91475
"2022-11-19 17:18","Zara Larsson","Only You",222373
"2022-11-19 17:22","lovelytheband","buzz cut (feat. MisterWives)",218775
"2022-11-19 17:26","MisterWives","SUPERBLOOM",213546
"2022-11-19 17:29","MisterWives","7-2",176600
"2022-11-19 17:32","Tessa Violet","Bored",183380
"2022-11-19 17:36","MisterWives","Hurricane",239186
"2022-11-19 17:40","Porta","La Primera Vez",252373
"2022-11-19 17:45","Porta","Aprecia Lo Que Tienes",313080
"2022-11-19 17:49","Tessa Violet","I Don't Get to Say I Love You Anymore",210013
"2022-11-19 17:52","Lorde","Royals",190185
"2022-11-19 17:54","MisterWives","the end",126671
"2022-11-19 17:58","Santa RM","Yo Vengo",178480
"2022-11-19 18:02","Tessa Violet","Games",221051
"2022-11-19 18:06","Porta","Mi Cuento de Hadas",254612
"2022-11-19 18:09","Zara Larsson","Never Forget You",213427
"2022-11-19 18:10","Porta","Cree en Ti",39212
"2022-11-22 15:41","David Guetta","I'm Good (Blue)",175238
"2022-11-22 15:43","Geek Music","The Spectacular Spider-Man Main Theme (From ""The Spectacular Spider-Man"")",150879
"2022-11-22 15:49","Porta","El 90% de Mí Eres Tu",336614
"2022-11-22 15:50","Porta","Logro Desbloqueado",23
"2022-11-22 15:50","Santaflow","Jura por Tu Dios - Streaming Remaster",1273
"2022-11-22 15:50","Porta","La Bella Y La Bestia (Con Norykko)",86538
"2022-11-22 15:52","Porta","Nunca volverá",2533
"2022-11-22 15:52","Porta","He Cambiado",1785
"2022-11-22 15:52","Iron & Wine","Passing Afternoon",111091
"2022-11-22 15:53","Porta","Nunca volverá",1708
"2022-11-22 15:53","Porta","No Hay Truco",1301
"2022-11-22 15:53","Porta","He Cambiado",12016
"2022-11-22 15:55","Santa RM","No Sé en Qué Te Fallé",110825
"2022-11-22 15:58","MisterWives","decide to be happy",207493
"2022-11-22 15:59","League of Legends","Legends Never Die",75243
"2022-11-22 16:00","MisterWives","Revolution",64058
"2022-11-22 16:00","Marshmello","FRIENDS",1611
"2022-11-22 16:04","MisterWives","Where Do We Go From Here?",231670
"2022-11-22 16:08","MisterWives","Box Around The Sun",214120
"2022-11-22 16:11","MisterWives","it's my turn",12261
"2022-11-22 16:11","Bebe Rexha","The Way I Are (Dance with Somebody) [feat. Lil Wayne]",187787
"2022-11-22 16:16","Santa RM","Conquístame",305946
"2022-11-22 16:20","MisterWives","SUPERBLOOM",213546
"2022-11-22 16:22","K/DA","DRUM GO DUM",150561
"2022-11-22 16:24","TINI","Te Quiero Más",112941
"2022-11-22 16:24","MisterWives","Kings And Queens",3920
"2022-11-22 16:24","MisterWives","oxygen",2423
"2022-11-22 16:27","Tessa Violet","I Don't Get to Say I Love You Anymore",36551
"2022-11-22 16:27","Margo Guryan","Come to Me Slowly",142813
"2022-11-22 16:28","Porta","Escribo Poco",3966
"2022-11-22 16:31","TINI","Consejo de Amor",199720
"2022-11-22 16:32","MisterWives","Only Human",69324
"2022-11-22 16:35","Tessa Violet","Not over You",193493
"2022-11-22 16:36","Santa RM","Proyecto X",29150
"2022-11-22 16:39","INNA","In Your Eyes - Radio Edit",197336
"2022-11-22 16:43","Porta","Animales racionales",229573
"2022-11-22 16:47","Porta","Acción Y Reacción",263173
"2022-11-22 16:54","MisterWives","Oh Love",7139
"2022-11-22 16:54","Porta","Voces En Mi Interior (Con Santaflow)",375440
"2022-11-22 16:54","Santaflow","Las Cartas Sobre la Mesa",27995
"2022-11-22 16:54","Porta","Vengo Desde Abajo",6384
"2022-11-22 16:58","Zara Larsson","Don't Worry Bout Me",24573
"2022-11-22 16:58","K/DA","MORE",217088
"2022-11-22 17:01","Tessa Violet","Bored",183380
"2022-11-22 17:03","MisterWives","Let The Light In",7278
"2022-11-22 17:03","Santa RM","Cuídala Bien",93256
"2022-11-22 17:07","Luna Snow","I Really Wanna",210861
"2022-11-22 17:17","Tessa Violet","Wishful Drinking",38078
"2022-11-22 18:54","Rosa Walton","I Really Want to Stay at Your House",77475
"2022-11-22 18:56","K'NAAN","Bang Bang",92205
"2022-11-22 18:56","Porta","Solo un Poco Más de Mí",768
"2022-11-22 19:00","K'NAAN","Bang Bang",186533
"2022-11-22 19:02","Porta","Solo un Poco Más de Mí",135161
"2022-11-22 19:03","Porta","Nota De Suicidio (Con Soma)",4152
"2022-11-22 19:03","Tessa Violet","Dream",2608
"2022-11-22 19:06","MisterWives","Twisted Tongue",202093
"2022-11-22 19:06","Santaflow","Las Cartas Sobre la Mesa",7599
"2022-11-22 19:14","Keyblade","Los Héroes Nunca Mueren (Overwatch Mega Rap)",433136
"2022-11-22 19:14","MisterWives","the end",3997
"2022-11-22 19:14","Porta","He Cambiado",1824
"2022-11-22 19:14","Marshmello","FRIENDS",9829
"2022-11-22 19:14","MisterWives","Reflections",2476
"2022-11-22 19:17","MisterWives","Reflections",186440
"2022-11-22 19:20","MisterWives","the end",194893
"2022-11-22 19:21","Porta","Días Grises",3800
"2022-11-22 19:21","Porta","No Hay Truco 1.5",12855
"2022-11-22 19:24","INNA","In Your Eyes - Radio Edit",197336
"2022-11-22 19:29","MisterWives","Let The Light In",308480
"2022-11-22 19:31","Tessa Violet","Words Ain't Enough",124415
"2022-11-22 19:35","MisterWives","SUPERBLOOM",213546
"2022-11-22 19:38","Santa RM","Ve por Ello - Bonus Track",208000
"2022-11-22 19:42","K/DA","VILLAIN",199125
"2022-11-22 19:45","MisterWives","Easy",211417
"2022-11-22 19:45","MisterWives","Oceans",9519
"2022-11-22 19:45","MisterWives","My Brother",1536
"2022-11-22 19:49","C-Kan","Esta Vida Me Encanta Remix (feat. Smoky, MC Davo, T-Killa, Don Aero, Tanke, Little el Crack, Big Metra, Santa RM, Zimple & DJ Maxo)",230926
"2022-11-22 19:49","Luna Snow","I Really Wanna",1801
"2022-11-22 19:50","Carla Morrison","Eres Tú",72058
"2022-11-22 19:51","Porta","No Hay Truco",2603
"2022-11-22 19:55","Porta","Equilibrio",6096
"2022-11-22 19:55","C-Kan","No Haces Na",3876
"2022-11-22 19:55","Lupillo Rivera","Grandes Ligas",240000
"2022-11-22 19:59","Iggy Azalea","Switch",189600
"2022-11-22 19:59","Keyblade","Toma Dos Tazas (Cuphead Rap)",0
"2022-11-22 20:03","MisterWives","Our Own House",232186
"2022-11-22 20:04","Jax Anderson","Good Day (feat. MisterWives and Curtis Roach)",3783
"2022-11-22 20:04","MisterWives","oxygen",57498
"2022-11-22 20:04","Porta","Dragon Ball Rap 1.5",9533
"2022-11-22 20:08","Porta","Tela de Araña",243916
"2022-11-22 20:11","Keyblade","Final del Juego (Avengers Endgame Rap)",169646
"2022-11-23 13:23","Madison Beer","Dear Society",179576
"2022-11-23 13:24","Santa RM","Yo Vengo",53937
"2022-11-23 13:24","Porta","No Hay Truco 1.5",1749
"2022-11-23 13:27","Zara Larsson","Poster Girl",177054
"2022-11-23 13:31","Porta","Reset",34471
"2022-11-23 13:31","K/DA","VILLAIN",199125
"2022-11-23 13:31","MisterWives","Same Drugs",7631
"2022-11-23 13:31","C-Kan","M-E-X-I-C-O",864
"2022-11-23 13:31","Porta","Cree en Ti",896
"2022-11-23 13:35","Carla Morrison","Eres Tú",228253
"2022-11-23 13:40","Porta","Dragon Ball Super Broly Rap",295652
"2022-11-23 13:45","MisterWives","Hurricane",5615
"2022-11-23 13:45","Porta","La Bella Y La Bestia (Con Norykko)",308946
"2022-11-23 13:49","C-Kan","Quiero Que Sepas (feat. MC Magic)",218075
"2022-11-23 13:52","Porta","Estados",196584
"2022-11-23 13:53","MisterWives","No Need For Dreaming",3280
"2022-11-23 13:55","Geek Music","The Spectacular Spider-Man Main Theme (From ""The Spectacular Spider-Man"")",150879
"2022-11-23 13:58","K/DA","I'LL SHOW YOU",198611
"2022-11-23 14:01","Santa RM","En Este Track",171755
"2022-11-23 14:04","Iggy Azalea","Switch",189600
"2022-11-23 14:07","Laura Shigihara","Zombies on Your Lawn",159381
"2022-11-23 14:08","Porta","Amor",5412
"2022-11-23 14:08","Porta","Mi Frikimundo",58394
"2022-11-23 14:11","Zara Larsson","Don't Worry Bout Me",20646
"2022-11-23 14:11","Tessa Violet","On My Own",3280
"2022-11-23 14:11","Porta","Dragon Ball GT Rap",2730
"2022-11-23 14:11","Margo Guryan","Come to Me Slowly",142813
"2022-11-23 14:15","Tessa Violet","Games",221051
"2022-11-23 14:18","Cali Y El Dandee","Gol",166128
"2022-11-23 14:18","Santa RM","Daño Colateral",4090
