artistName,trackName,hour,day,month,year,weekday,weekdayName,minutesPlayed,hoursPlayed
Halo New Blood Audiolibro Español,Halo NEW BLOOD Capítulo 1 AudioLibro Español,22,1,7,2022,6,viernes,9.305633333333333,0.1550938888888889
Halo New Blood Audiolibro Español,Halo NEW BLOOD Capítulo 1 AudioLibro Español,22,1,7,2022,6,viernes,7.591666666666667,0.12652777777777777
MisterWives,Oh Love,22,1,7,2022,6,viernes,0.0037166666666666667,6.194444444444444e-5
Tessa Violet,Not over You,22,1,7,2022,6,viernes,0.0034,5.6666666666666664e-5
Porta,"Corazón, Boli y Papel",22,1,7,2022,6,viernes,0,0
Melodico,Hablan De Mi,22,1,7,2022,6,viernes,0.024766666666666666,4.1277777777777775e-4
Zarcort,Five Nights at Freddy's (feat. Kronno),22,1,7,2022,6,viernes,0.0079,1.3166666666666668e-4
Aitana,Lo Malo - Remix,22,1,7,2022,6,viernes,0,0
Miguel Bosé,Aire soy (feat. Ximena Sariñana),22,1,7,2022,6,viernes,0.02375,3.958333333333333e-4
MisterWives,Coloring Outside The Lines,22,1,7,2022,6,viernes,0.007883333333333332,1.313888888888889e-4
MisterWives,it's my turn,22,1,7,2022,6,viernes,0.007966666666666667,1.3277777777777778e-4
TINI,Princesa,22,1,7,2022,6,viernes,0.2036,0.0033933333333333333
MisterWives,whywhywhy,22,1,7,2022,6,viernes,0.0037333333333333333,6.222222222222222e-5
Tessa Violet,I Wan'na Be Like You (The Monkey Song),22,1,7,2022,6,viernes,2.495033333333333,0.041583888888888886
MisterWives,Chasing This,22,1,7,2022,6,viernes,0.0077,1.2833333333333333e-4
K/DA,POP/STARS,22,1,7,2022,6,viernes,0.0030166666666666666,5.027777777777778e-5
Porta,Rap & Roll,22,1,7,2022,6,viernes,0.0077666666666666665,1.2944444444444445e-4
Porta,Sé Tu Mismo,22,1,7,2022,6,viernes,3.3145166666666666,0.05524194444444445
Tessa Violet,Crush,22,1,7,2022,6,viernes,3.6020666666666665,0.060034444444444446
K/DA,MORE,22,1,7,2022,6,viernes,3.6159166666666667,0.06026527777777778
MisterWives,Stepped On A Bee,22,1,7,2022,6,viernes,3.78835,0.06313916666666666
Porta,El 90% de Mí Eres Tu,22,1,7,2022,6,viernes,5.6066,0.09344333333333334
Tessa Violet,Dream,22,1,7,2022,6,viernes,3.43865,0.05731083333333333
Santaflow,Jura por Tu Dios,22,1,7,2022,6,viernes,3.983416666666667,0.06639027777777778
Porta,Palabras Mudas (Con Gema),22,1,7,2022,6,viernes,4.73575,0.07892916666666666
MisterWives,stories,22,1,7,2022,6,viernes,2.8764666666666665,0.04794111111111111
MisterWives,My Brother,22,1,7,2022,6,viernes,3.9570666666666665,0.06595111111111111
Porta,Querida Alma Gemela,22,1,7,2022,6,viernes,3.7983166666666666,0.06330527777777778
T.I.,No Mediocre (feat. Iggy Azalea),22,1,7,2022,6,viernes,3.3585,0.055975
MisterWives,Jingle Bell Rock -Spotify Singles Holiday,22,1,7,2022,6,viernes,2.37735,0.0396225
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,23,1,7,2022,6,viernes,2.6230333333333333,0.04371722222222222
MisterWives,the end,23,1,7,2022,6,viernes,3.24465,0.0540775
Tessa Violet,I Like (the idea of) You,23,1,7,2022,6,viernes,2.80525,0.046754166666666666
Santa RM,Dame una Hora,23,1,7,2022,6,viernes,4.662,0.0777
Clean Bandit,Symphony (feat. Zara Larsson),23,1,7,2022,6,viernes,3.5417833333333335,0.05902972222222222
Doja Cat,Say So,23,1,7,2022,6,viernes,3.9649,0.06608166666666666
Miguel Bosé,Aire soy (feat. Ximena Sariñana),19,3,7,2022,1,domingo,0.0085,1.4166666666666668e-4
Tessa Violet,I Wan'na Be Like You (The Monkey Song),19,3,7,2022,1,domingo,2.4951,0.041585
Tessa Violet,BREAKDOWN,19,3,7,2022,1,domingo,3.6371333333333333,0.06061888888888889
Lupillo Rivera,Grandes Ligas,20,3,7,2022,1,domingo,4,0.06666666666666667
Natalia Lafourcade,En el 2000,20,3,7,2022,1,domingo,3.5833333333333335,0.059722222222222225
Santaflow,Jura por Tu Dios,20,3,7,2022,1,domingo,0.23173333333333335,0.003862222222222222
Zara Larsson,Ain't My Fault,21,5,7,2022,3,martes,1.8648333333333333,0.031080555555555556
Zara Larsson,Don't Worry Bout Me,21,5,7,2022,3,martes,0.5536166666666666,0.009226944444444444
Tessa Violet,Games,21,5,7,2022,3,martes,0.2737833333333333,0.0045630555555555554
Porta,Vengo Desde Abajo,23,5,7,2022,3,martes,2.7399,0.045665
Miguel Bosé,Aire soy (feat. Ximena Sariñana),23,5,7,2022,3,martes,4.1272,0.06878666666666666
Tessa Violet,I Wan'na Be Like You (The Monkey Song),23,5,7,2022,3,martes,2.4930166666666667,0.041550277777777776
Tessa Violet,BREAKDOWN,23,5,7,2022,3,martes,3.635666666666667,0.060594444444444444
Lupillo Rivera,Grandes Ligas,23,5,7,2022,3,martes,3.998066666666667,0.06663444444444444
Natalia Lafourcade,En el 2000,23,5,7,2022,3,martes,3.5800666666666667,0.05966777777777778
Tessa Violet,Games,12,6,7,2022,4,miércoles,3.4110666666666667,0.05685111111111111
Tessa Violet,Haze,12,6,7,2022,4,miércoles,3.774,0.0629
Tessa Violet,Bad Ideas,12,6,7,2022,4,miércoles,2.9862166666666665,0.049770277777777774
MisterWives,Chasing This,12,6,7,2022,4,miércoles,1.2033166666666666,0.02005527777777778
MisterWives,Chasing This,12,6,7,2022,4,miércoles,0.24316666666666667,0.0040527777777777775
Tessa Violet,I Don't Get to Say I Love You Anymore,14,6,7,2022,4,miércoles,0.028833333333333332,4.805555555555556e-4
C-Kan,Voy Por El Sueno de Muchos (feat. Zimple),14,6,7,2022,4,miércoles,0.13635,0.0022725
Santa RM,En Este Track,14,6,7,2022,4,miércoles,2.2656833333333335,0.037761388888888886
Santaflow,Jura por Tu Dios,18,6,7,2022,4,miércoles,1.5652666666666666,0.02608777777777778
Tessa Violet,I Wan'na Be Like You (The Monkey Song),18,6,7,2022,4,miércoles,0.5011166666666667,0.008351944444444445
Miguel Bosé,Aire soy (feat. Ximena Sariñana),18,6,7,2022,4,miércoles,4.12685,0.06878083333333333
Miguel Bosé,Aire soy (feat. Ximena Sariñana),18,6,7,2022,4,miércoles,4.13415,0.0689025
Tessa Violet,I Wan'na Be Like You (The Monkey Song),18,6,7,2022,4,miércoles,2.4951,0.041585
Tessa Violet,BREAKDOWN,18,6,7,2022,4,miércoles,3.6371333333333333,0.06061888888888889
Lupillo Rivera,Grandes Ligas,18,6,7,2022,4,miércoles,4,0.06666666666666667
Natalia Lafourcade,En el 2000,18,6,7,2022,4,miércoles,3.5833333333333335,0.059722222222222225
Santaflow,Jura por Tu Dios,18,6,7,2022,4,miércoles,3.986,0.06643333333333333
Keyblade,Los Vengadores Vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo),18,6,7,2022,4,miércoles,5.3996,0.08999333333333333
Santa RM,Los Más Buscados - Remix,13,7,7,2022,5,jueves,6.2343,0.103905
Clean Bandit,Symphony (feat. Zara Larsson),13,7,7,2022,5,jueves,3.54555,0.0590925
Tessa Violet,Bored,13,7,7,2022,5,jueves,3.0563333333333333,0.05093888888888889
Bebe Rexha,The Way I Are (Dance with Somebody) [feat. Lil Wayne],13,7,7,2022,5,jueves,3.129783333333333,0.05216305555555555
T.I.,No Mediocre (feat. Iggy Azalea),13,7,7,2022,5,jueves,3.36,0.056
Tessa Violet,I Don't Get to Say I Love You Anymore,13,7,7,2022,5,jueves,3.5002166666666668,0.05833694444444444
MisterWives,Machine,13,7,7,2022,5,jueves,3.5071,0.058451666666666666
Tessa Violet,Dream,13,7,7,2022,5,jueves,3.4082166666666667,0.05680361111111111
Tessa Violet,Feelin,14,7,7,2022,5,jueves,0.016466666666666668,2.7444444444444445e-4
Marshmello,FRIENDS,14,7,7,2022,5,jueves,0.018783333333333332,3.1305555555555557e-4
Porta,Escribo Poco,14,7,7,2022,5,jueves,4.08265,0.06804416666666667
Santaflow,Jura por Tu Dios - Streaming Remaster,14,7,7,2022,5,jueves,3.8333333333333334e-4,6.3888888888888885e-6
MisterWives,Chasing This,14,7,7,2022,5,jueves,3.8333333333333334e-4,6.3888888888888885e-6
Porta,En Boca De Tantos,14,7,7,2022,5,jueves,0.01275,2.125e-4
Marshmello,FRIENDS,14,7,7,2022,5,jueves,0.9082,0.015136666666666666
MisterWives,Twisted Tongue,14,7,7,2022,5,jueves,0.029133333333333334,4.8555555555555553e-4
MisterWives,Best I Can Do,14,7,7,2022,5,jueves,0.0213,3.55e-4
MisterWives,the end,14,7,7,2022,5,jueves,0.009333333333333334,1.5555555555555556e-4
Porta,Voces En Mi Interior (Con Santaflow),14,7,7,2022,5,jueves,0.019733333333333332,3.2888888888888887e-4
MisterWives,Band Camp,14,7,7,2022,5,jueves,0.035333333333333335,5.888888888888889e-4
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),14,7,7,2022,5,jueves,0.015566666666666666,2.5944444444444447e-4
Santaflow,Jura por Tu Dios - Streaming Remaster,14,7,7,2022,5,jueves,0.01015,1.6916666666666667e-4
Porta,Reset,14,7,7,2022,5,jueves,0.014966666666666666,2.4944444444444444e-4
MisterWives,Not Your Way,14,7,7,2022,5,jueves,0.013166666666666667,2.1944444444444444e-4
K/DA,I'LL SHOW YOU,14,7,7,2022,5,jueves,0.02155,3.5916666666666665e-4
Porta,Realidad Virtual,14,7,7,2022,5,jueves,0.01695,2.825e-4
MisterWives,Oceans,14,7,7,2022,5,jueves,3.8333333333333334e-4,6.3888888888888885e-6
Porta,No Hay Truco 1.5,14,7,7,2022,5,jueves,3.8333333333333334e-4,6.3888888888888885e-6
MisterWives,Not Your Way,14,7,7,2022,5,jueves,3.11555,0.05192583333333333
Porta,Reset,14,7,7,2022,5,jueves,4.528,0.07546666666666667
Porta,No Hay Final Feliz,14,7,7,2022,5,jueves,3.8333333333333334e-4,6.3888888888888885e-6
Porta,Tela de Araña,14,7,7,2022,5,jueves,0.01485,2.475e-4
Porta,Tela de Araña,14,7,7,2022,5,jueves,0.0152,2.5333333333333333e-4
MisterWives,alone,14,7,7,2022,5,jueves,0.014166666666666666,2.3611111111111112e-4
MisterWives,over the rainbow,14,7,7,2022,5,jueves,3.8333333333333334e-4,6.3888888888888885e-6
Santa RM,Dame una Hora,14,7,7,2022,5,jueves,3.8333333333333334e-4,6.3888888888888885e-6
Santaflow,Jura por Tu Dios,14,7,7,2022,5,jueves,0.01445,2.4083333333333332e-4
TINI,Te Quiero Más,14,7,7,2022,5,jueves,0.008716666666666666,1.4527777777777778e-4
MisterWives,muse,14,7,7,2022,5,jueves,0.01863333333333333,3.1055555555555556e-4
Santaflow,La Locura Está en Mí - Streaming Remaster,14,7,7,2022,5,jueves,0.00985,1.6416666666666665e-4
Porta,Víctima y Verdugo,14,7,7,2022,5,jueves,0.023683333333333334,3.947222222222222e-4
Tessa Violet,I Like (the idea of) You,14,7,7,2022,5,jueves,0.0169,2.8166666666666666e-4
TINI,Princesa,14,7,7,2022,5,jueves,0.017816666666666668,2.9694444444444446e-4
Santa RM,Yo Vengo,14,7,7,2022,5,jueves,3.8333333333333334e-4,6.3888888888888885e-6
C-Kan,Vuelve (feat. MC Davo),14,7,7,2022,5,jueves,3.8333333333333334e-4,6.3888888888888885e-6
Clean Bandit,Symphony (feat. Zara Larsson),14,7,7,2022,5,jueves,0.011033333333333332,1.838888888888889e-4
Porta,La Bella Y La Bestia (Con Norykko),14,7,7,2022,5,jueves,3.8333333333333334e-4,6.3888888888888885e-6
Porta,Bruce Wayne,14,7,7,2022,5,jueves,3.8333333333333334e-4,6.3888888888888885e-6
Porta,Inmortal,14,7,7,2022,5,jueves,0.012833333333333334,2.138888888888889e-4
Zarcort,Five Nights at Freddy's (feat. Kronno),14,7,7,2022,5,jueves,0.014183333333333333,2.363888888888889e-4
Porta,Amor,14,7,7,2022,5,jueves,1.1597166666666667,0.019328611111111112
Santa RM,Daño Colateral,14,7,7,2022,5,jueves,3.8333333333333334e-4,6.3888888888888885e-6
Porta,Nuestra Historia de Dos,14,7,7,2022,5,jueves,3.8333333333333334e-4,6.3888888888888885e-6
Mark Ronson,Uptown Funk (feat. Bruno Mars),14,7,7,2022,5,jueves,0.015733333333333332,2.6222222222222223e-4
MisterWives,Never Give Up On Me,14,7,7,2022,5,jueves,0.06046666666666667,0.0010077777777777778
MisterWives,Never Give Up On Me,14,7,7,2022,5,jueves,0.01205,2.0083333333333333e-4
Tessa Violet,Words Ain't Enough,14,7,7,2022,5,jueves,0.014516666666666667,2.4194444444444445e-4
Zara Larsson,Lush Life,14,7,7,2022,5,jueves,2.960383333333333,0.04933972222222222
Zara Larsson,Lush Life,15,7,7,2022,5,jueves,0.09711666666666667,0.001618611111111111
Porta,No Hay Truco 1.5,15,7,7,2022,5,jueves,4.065216666666666,0.06775361111111111
Zara Larsson,Ruin My Life,15,7,7,2022,5,jueves,3.1675,0.05279166666666667
MisterWives,Revolution,15,7,7,2022,5,jueves,0.010466666666666668,1.7444444444444444e-4
Tessa Violet,Honest,15,7,7,2022,5,jueves,3.8333333333333334e-4,6.3888888888888885e-6
MisterWives,ghost,15,7,7,2022,5,jueves,0.0125,2.0833333333333335e-4
Porta,Cree en Ti,15,7,7,2022,5,jueves,1.2469833333333333,0.020783055555555555
MisterWives,rock bottom,15,7,7,2022,5,jueves,3.1746666666666665,0.05291111111111111
K/DA,MORE,15,7,7,2022,5,jueves,3.618133333333333,0.06030222222222222
Zara Larsson,Lush Life,16,7,7,2022,5,jueves,3.3520333333333334,0.05586722222222222
Tessa Violet,YES MOM,16,7,7,2022,5,jueves,2.706,0.0451
Porta,He Vuelto,16,7,7,2022,5,jueves,0.019133333333333332,3.188888888888889e-4
Tessa Violet,Dream,16,7,7,2022,5,jueves,2.08895,0.03481583333333333
Porta,El 90% de Mí Eres Tu,16,7,7,2022,5,jueves,0.036,6e-4
MisterWives,Reflections,16,7,7,2022,5,jueves,3.8333333333333334e-4,6.3888888888888885e-6
Keyblade,Los Héroes Nunca Mueren (Overwatch Mega Rap),16,7,7,2022,5,jueves,7.218933333333333,0.12031555555555555
MisterWives,Drummer Boy,16,7,7,2022,5,jueves,0.0351,5.85e-4
MisterWives,Stepped On A Bee,16,7,7,2022,5,jueves,0.2737833333333333,0.0045630555555555554
Porta,Nuestra Historia de Dos,16,7,7,2022,5,jueves,0.05775,9.625e-4
Keyblade,Mickey Mouse vs Bugs Bunny (Epicas Batallas De Rap Del Frikisimo),16,7,7,2022,5,jueves,2.488783333333333,0.04147972222222222
Tessa Violet,Bored,16,7,7,2022,5,jueves,0.0864,0.00144
Tessa Violet,Bored,19,7,7,2022,5,jueves,0.0424,7.066666666666666e-4
MisterWives,Best I Can Do,19,7,7,2022,5,jueves,3.3688833333333332,0.056148055555555555
Porta,Tela de Araña,19,7,7,2022,5,jueves,0.09108333333333334,0.0015180555555555555
MisterWives,Coloring Outside The Lines,19,7,7,2022,5,jueves,0.024016666666666665,4.002777777777778e-4
Porta,Media vida,19,7,7,2022,5,jueves,2.6381833333333335,0.04396972222222222
lovelytheband,buzz cut (feat. MisterWives),19,7,7,2022,5,jueves,3.64625,0.060770833333333336
Luna Snow,"Fly Away - From ""MARVEL Future Fight""",19,7,7,2022,5,jueves,3.448,0.057466666666666666
Zara Larsson,Poster Girl,19,7,7,2022,5,jueves,2.9509,0.049181666666666665
Porta,Reset,19,7,7,2022,5,jueves,4.528,0.07546666666666667
Tessa Violet,Dream,19,7,7,2022,5,jueves,3.4082166666666667,0.05680361111111111
Santa RM,Ve por Ello - Bonus Track,19,7,7,2022,5,jueves,3.466666666666667,0.057777777777777775
MisterWives,Out Of Tune Piano,19,7,7,2022,5,jueves,4.4844333333333335,0.07474055555555556
Santa RM,Dame una Hora,19,7,7,2022,5,jueves,0.012233333333333334,2.038888888888889e-4
MisterWives,Band Camp,19,7,7,2022,5,jueves,0.030883333333333332,5.147222222222222e-4
Tessa Violet,Wishful Drinking,19,7,7,2022,5,jueves,0.20778333333333332,0.0034630555555555556
C-Kan,Quiero Que Sepas (feat. MC Magic),19,7,7,2022,5,jueves,0.018616666666666667,3.1027777777777775e-4
Tessa Violet,BREAKDOWN,19,7,7,2022,5,jueves,3.6371333333333333,0.06061888888888889
Tessa Violet,Bad Ideas,19,7,7,2022,5,jueves,2.9862166666666665,0.049770277777777774
Tessa Violet,Haze,19,7,7,2022,5,jueves,3.774,0.0629
Bebe Rexha,I Got You,19,7,7,2022,5,jueves,3.1964333333333332,0.05327388888888889
Mark Ronson,Uptown Funk (feat. Bruno Mars),19,7,7,2022,5,jueves,1.1365166666666666,0.018941944444444445
MisterWives,Our Own House,19,7,7,2022,5,jueves,3.8697666666666666,0.06449611111111112
Keyblade,Deadpool Vs Deathstroke (Épicas Batallas de Rap del Frikismo T2),19,7,7,2022,5,jueves,3.2857166666666666,0.054761944444444446
C-Kan,Mi Canción,20,7,7,2022,5,jueves,3.3333333333333335,0.05555555555555555
Porta,Amor,20,7,7,2022,5,jueves,4.35555,0.0725925
Tessa Violet,Bad Ideas,20,7,7,2022,5,jueves,2.9862166666666665,0.049770277777777774
C-Kan,Ten La Tuya,20,7,7,2022,5,jueves,4.8936,0.08156
Porta,Dragon Ball Super Broly Rap,20,7,7,2022,5,jueves,4.927533333333334,0.08212555555555555
Cavetown,Smoke Signals (feat. Tessa Violet),20,7,7,2022,5,jueves,0.22481666666666666,0.0037469444444444442
MisterWives,Imagination Infatuation,20,7,7,2022,5,jueves,3.5597666666666665,0.05932944444444444
K/DA,I'LL SHOW YOU,20,7,7,2022,5,jueves,3.3101833333333333,0.055169722222222224
MisterWives,Queens,20,7,7,2022,5,jueves,3.2324333333333333,0.05387388888888889
Zara Larsson,Don't Worry Bout Me,20,7,7,2022,5,jueves,3.480183333333333,0.05800305555555556
K/DA,VILLAIN,20,7,7,2022,5,jueves,3.31875,0.0553125
Porta,Días Grises,20,7,7,2022,5,jueves,0.2930333333333333,0.004883888888888889
C-Kan,La Calle Sabe De Mi Nombre,20,7,7,2022,5,jueves,0.4898166666666667,0.008163611111111111
MisterWives,rock bottom,20,7,7,2022,5,jueves,3.1746666666666665,0.05291111111111111
MisterWives,muse,20,7,7,2022,5,jueves,0.08593333333333333,0.0014322222222222223
Porta,Imperfecto,20,7,7,2022,5,jueves,0.5379,0.008965
Porta,"Corazón, Boli y Papel",20,7,7,2022,5,jueves,0.25103333333333333,0.004183888888888889
Tessa Violet,Bored,20,7,7,2022,5,jueves,3.07335,0.0512225
Ariana Grande,Problem,20,7,7,2022,5,jueves,3.232,0.05386666666666667
MisterWives,3 small words,20,7,7,2022,5,jueves,3.2171,0.05361833333333333
MisterWives,it's my turn,20,7,7,2022,5,jueves,3.23955,0.0539925
T.I.,No Mediocre (feat. Iggy Azalea),20,7,7,2022,5,jueves,3.36,0.056
MisterWives,love me true,20,7,7,2022,5,jueves,3.2711,0.054518333333333335
Miguel Bosé,Aire soy (feat. Ximena Sariñana),21,7,7,2022,5,jueves,4.13415,0.0689025
Porta,No Hay Final Feliz,21,7,7,2022,5,jueves,0.013066666666666667,2.1777777777777778e-4
Porta,Mal Acostumbrados,21,7,7,2022,5,jueves,0.016083333333333335,2.6805555555555556e-4
MisterWives,Machine,21,7,7,2022,5,jueves,0.019666666666666666,3.277777777777778e-4
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),21,7,7,2022,5,jueves,1.17485,0.019580833333333332
Tessa Violet,Honest,21,7,7,2022,5,jueves,0.022833333333333334,3.8055555555555553e-4
Santa RM,Conquístame,21,7,7,2022,5,jueves,0.02335,3.891666666666667e-4
Tessa Violet,Feelin,21,7,7,2022,5,jueves,0.31201666666666666,0.005200277777777778
Tessa Violet,Bored,21,7,7,2022,5,jueves,3.0563333333333333,0.05093888888888889
Jax Anderson,Good Day (feat. MisterWives and Curtis Roach),21,7,7,2022,5,jueves,0.074,0.0012333333333333332
TINI,Consejo de Amor,21,7,7,2022,5,jueves,0.009166666666666667,1.5277777777777777e-4
Santaflow,Sin Miedo a Caer,21,7,7,2022,5,jueves,0.18533333333333332,0.003088888888888889
Zara Larsson,So Good (feat. Ty Dolla $ign),21,7,7,2022,5,jueves,0.06245,0.0010408333333333333
Tessa Violet,Words Ain't Enough,21,7,7,2022,5,jueves,0.1582,0.0026366666666666665
Santa RM,Proyecto X,21,7,7,2022,5,jueves,0.011333333333333334,1.8888888888888888e-4
Clean Bandit,Symphony (feat. Zara Larsson),21,7,7,2022,5,jueves,0.06133333333333333,0.0010222222222222223
Zara Larsson,Ruin My Life,21,7,7,2022,5,jueves,0.0115,1.9166666666666667e-4
Keyblade,Los Vengadores Vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo),21,7,7,2022,5,jueves,0.020666666666666667,3.444444444444444e-4
Porta,Inmortal,21,7,7,2022,5,jueves,3.8333333333333334e-4,6.3888888888888885e-6
C-Kan,Aparece,21,7,7,2022,5,jueves,0.011533333333333333,1.9222222222222224e-4
Keyblade,Los Héroes Nunca Mueren (Overwatch Mega Rap),21,7,7,2022,5,jueves,7.218933333333333,0.12031555555555555
MisterWives,Stepped On A Bee,21,7,7,2022,5,jueves,0.3212,0.005353333333333333
Tessa Violet,I Like (the idea of) You,21,7,7,2022,5,jueves,2.808,0.0468
C-Kan,Voy Por El Sueno de Muchos (feat. Zimple),21,7,7,2022,5,jueves,0.14871666666666666,0.002478611111111111
Porta,Nota De Suicidio (Con Soma),0,9,7,2022,7,sábado,0.0799,0.0013316666666666668
MisterWives,3 small words,0,9,7,2022,7,sábado,3.8333333333333334e-4,6.3888888888888885e-6
MisterWives,Oceans,0,9,7,2022,7,sábado,4.204433333333333,0.0700738888888889
Porta,Trastorno Bipolar (Con Christian),0,9,7,2022,7,sábado,3.5766666666666667,0.05961111111111111
K/DA,MORE,0,9,7,2022,7,sábado,3.618133333333333,0.06030222222222222
TINI,Consejo de Amor,0,9,7,2022,7,sábado,3.328666666666667,0.05547777777777778
Tessa Violet,Bored,0,9,7,2022,7,sábado,3.0563333333333333,0.05093888888888889
Porta,En Boca De Tantos,0,9,7,2022,7,sábado,1.5395833333333333,0.025659722222222223
Keyblade,Los Héroes Nunca Mueren (Overwatch Mega Rap),0,9,7,2022,7,sábado,7.218933333333333,0.12031555555555555
Lupillo Rivera,Grandes Ligas,0,9,7,2022,7,sábado,4,0.06666666666666667
Porta,Tela de Araña,0,9,7,2022,7,sábado,4.065266666666667,0.06775444444444445
K/DA,THE BADDEST,0,9,7,2022,7,sábado,2.71,0.04516666666666667
Keyblade,Los Vengadores Vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo),0,9,7,2022,7,sábado,6.53015,0.10883583333333334
Santaflow,Las Cartas Sobre la Mesa,0,9,7,2022,7,sábado,3.2066166666666667,0.05344361111111111
Greeicy,Más Fuerte,12,9,7,2022,7,sábado,0.11506666666666666,0.0019177777777777778
Porta,Nueva Generación,12,9,7,2022,7,sábado,3.8333333333333334e-4,6.3888888888888885e-6
Porta,Entre Avenidas y Aceras,12,9,7,2022,7,sábado,3.8333333333333334e-4,6.3888888888888885e-6
Porta,Trastorno Bipolar (Con Christian),12,9,7,2022,7,sábado,0.017533333333333335,2.922222222222222e-4
MisterWives,Queens,12,9,7,2022,7,sábado,0.01885,3.1416666666666664e-4
MisterWives,it's my turn,12,9,7,2022,7,sábado,0.10005,0.0016675
MisterWives,Same Drugs,12,9,7,2022,7,sábado,0.027866666666666668,4.6444444444444446e-4
Porta,Mi Rosa Negra 1.5,12,9,7,2022,7,sábado,3.8333333333333334e-4,6.3888888888888885e-6
Porta,Bruce Wayne,12,9,7,2022,7,sábado,3.8333333333333334e-4,6.3888888888888885e-6
MisterWives,My Brother,12,9,7,2022,7,sábado,3.8333333333333334e-4,6.3888888888888885e-6
TINI,Quiero Volver,12,9,7,2022,7,sábado,3.8333333333333334e-4,6.3888888888888885e-6
MisterWives,Coloring Outside The Lines,12,9,7,2022,7,sábado,0.02875,4.7916666666666664e-4
Ariana Grande,Problem,12,9,7,2022,7,sábado,0.20148333333333332,0.0033580555555555555
Porta,Logro Desbloqueado,12,9,7,2022,7,sábado,0.014983333333333333,2.497222222222222e-4
Porta,Goku Vs Jiren Rap,12,9,7,2022,7,sábado,0.015566666666666666,2.5944444444444447e-4
MisterWives,Only Human,12,9,7,2022,7,sábado,0.08053333333333333,0.0013422222222222223
Bebe Rexha,F.F.F. (feat. G-Eazy),12,9,7,2022,7,sábado,0.07311666666666666,0.001218611111111111
Santa RM,Proyecto X,12,9,7,2022,7,sábado,0.018316666666666665,3.052777777777778e-4
MisterWives,No Need For Dreaming,12,9,7,2022,7,sábado,0.019916666666666666,3.3194444444444444e-4
Keyblade,A Fuego Lento,12,9,7,2022,7,sábado,0.06025,0.0010041666666666667
Santa RM,Daño Colateral,12,9,7,2022,7,sábado,0.06555,0.0010925
Cavetown,Smoke Signals (feat. Tessa Violet),12,9,7,2022,7,sábado,0.025916666666666668,4.3194444444444443e-4
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),12,9,7,2022,7,sábado,0.017266666666666666,2.877777777777778e-4
Tessa Violet,I Like (the idea of) You,12,9,7,2022,7,sábado,2.808,0.0468
Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",12,9,7,2022,7,sábado,2.931216666666667,0.04885361111111111
Zara Larsson,WOW,12,9,7,2022,7,sábado,2.98485,0.0497475
Tessa Violet,Bored,12,9,7,2022,7,sábado,3.0563333333333333,0.05093888888888889
Santaflow,Sin Miedo a Caer,12,9,7,2022,7,sábado,4.2699,0.071165
MisterWives,Riptide,12,9,7,2022,7,sábado,4.22,0.07033333333333333
MisterWives,SUPERBLOOM,12,9,7,2022,7,sábado,3.5591,0.059318333333333334
K/DA,MORE,12,9,7,2022,7,sábado,3.618133333333333,0.06030222222222222
Keyblade,Toma Dos Tazas (Cuphead Rap),12,9,7,2022,7,sábado,2.7112666666666665,0.04518777777777778
Porta,Voces En Mi Interior (Con Santaflow),13,9,7,2022,7,sábado,6.257333333333333,0.10428888888888889
MisterWives,Coffins,13,9,7,2022,7,sábado,3.144216666666667,0.05240361111111111
Porta,Estados,13,9,7,2022,7,sábado,5.013766666666666,0.08356277777777778
Coolio,Gangsta's Paradise,13,9,7,2022,7,sábado,4.01155,0.06685916666666666
Porta,Harto y Cansado,13,9,7,2022,7,sábado,6.260933333333333,0.1043488888888889
MisterWives,Imagination Infatuation,13,9,7,2022,7,sábado,3.5597666666666665,0.05932944444444444
MisterWives,find my way home,13,9,7,2022,7,sábado,2.6431,0.04405166666666667
Porta,Nuestra Historia de Dos,13,9,7,2022,7,sábado,5.232333333333333,0.08720555555555555
Tessa Violet,Haze,13,9,7,2022,7,sábado,3.774,0.0629
Porta,Días Grises,13,9,7,2022,7,sábado,3.8892166666666665,0.06482027777777778
Porta,He Vuelto,13,9,7,2022,7,sábado,4.792883333333333,0.07988138888888889
Bebe Rexha,I'm a Mess,13,9,7,2022,7,sábado,3.25865,0.054310833333333336
MisterWives,Box Around The Sun,13,9,7,2022,7,sábado,3.5686666666666667,0.059477777777777775
C-Kan,"Ayer, Hoy & Manana",13,9,7,2022,7,sábado,3.13345,0.05222416666666667
MisterWives,Oceans,14,9,7,2022,7,sábado,1.0712833333333334,0.017854722222222223
MisterWives,Oceans,14,9,7,2022,7,sábado,3.1408833333333335,0.05234805555555556
Porta,Dragon Ball Rap 1.5,14,9,7,2022,7,sábado,4.823266666666667,0.08038777777777778
Porta,Cree en Ti,14,9,7,2022,7,sábado,3.089366666666667,0.05148944444444444
Santa RM,No Sé en Qué Te Fallé,14,9,7,2022,7,sábado,3.7205,0.06200833333333333
